time_epoch_braclet acc_x acc_y acc_z gyro_x gyro_y gyro_z quat_w quat_x quat_y quat_z rssi-inCollision acc_x-inCollision acc_y-inCollision acc_z-inCollision gyro_x-inCollision gyro_y-inCollision gyro_z-inCollision quat_w-inCollision quat_x-inCollision quat_y-inCollision quat_z-inCollision bracelets-distance
1595876287.112000 -924 66 236 -8 142 -109 -7.339948e-01 -2.369950e-01 -5.742689e-01 2.744088e-01 68 853 -225 -517 -977 -306 11 -1.418479e-01 7.807738e-01 3.949646e-01 4.628978e-01 2.782871
1595876287.164000 -924 66 236 -8 142 -109 -7.339948e-01 -2.369950e-01 -5.742689e-01 2.744088e-01 65 853 -225 -279 24 162 564 -1.295170e-01 7.891261e-01 3.763440e-01 4.678360e-01 2.724644
1595876287.212000 -975 68 236 71 100 38 -7.285273e-01 -2.378578e-01 -5.805146e-01 2.750898e-01 65 853 -225 -279 24 162 564 -1.295170e-01 7.891261e-01 3.763440e-01 4.678360e-01 2.665238
1595876287.264000 -975 68 236 71 100 38 -7.285273e-01 -2.378578e-01 -5.805146e-01 2.750898e-01 77 972 -176 -484 635 321 1146 -1.787104e-01 7.982763e-01 3.501576e-01 4.562974e-01 2.611258
1595876287.312000 -967 39 213 61 -64 247 -7.308458e-01 -2.457922e-01 -5.765466e-01 2.702677e-01 71 945 -169 -484 635 321 1146 -1.787104e-01 7.982763e-01 3.501576e-01 4.562974e-01 2.528419
1595876287.364000 -967 39 213 61 -64 247 -7.308458e-01 -2.457922e-01 -5.765466e-01 2.702677e-01 68 945 -169 -514 1174 1135 1108 -2.601892e-01 7.814220e-01 3.135942e-01 4.725885e-01 2.508054
1595876287.412000 -923 41 212 -3 18 129 -7.335190e-01 -2.536616e-01 -5.724476e-01 2.644038e-01 84 756 -198 -325 742 470 813 -3.258108e-01 7.631955e-01 2.794843e-01 4.829787e-01 2.416826
1595876287.464000 -923 41 212 -3 18 129 -7.335190e-01 -2.536616e-01 -5.724476e-01 2.644038e-01 78 756 -198 -325 742 470 813 -3.258108e-01 7.631955e-01 2.794843e-01 4.829787e-01 2.364695
1595876287.512000 -936 74 183 5 56 -22 -7.326478e-01 -2.555479e-01 -5.732890e-01 2.631771e-01 66 766 -198 -325 742 470 813 -3.258108e-01 7.631955e-01 2.794843e-01 4.829787e-01 2.333778
1595876287.564000 -936 74 183 5 56 -22 -7.326478e-01 -2.555479e-01 -5.732890e-01 2.631771e-01 63 766 -167 -378 981 3 -73 -3.644399e-01 7.553690e-01 2.906486e-01 4.605700e-01 2.262880
1595876287.612000 -946 72 182 -65 31 23 -7.310238e-01 -2.549458e-01 -5.767867e-01 2.606222e-01 64 889 -152 -378 981 3 -73 -3.644399e-01 7.553690e-01 2.906486e-01 4.605700e-01 2.219525
1595876287.664000 -946 72 182 -65 31 23 -7.310238e-01 -2.549458e-01 -5.767867e-01 2.606222e-01 70 889 -152 -468 72 -142 -524 -3.684110e-01 7.419491e-01 3.229395e-01 4.577062e-01 2.193112
1595876287.712000 -987 70 167 7 23 81 -7.313871e-01 -2.568369e-01 -5.769675e-01 2.573252e-01 69 961 -152 -468 72 -142 -524 -3.684110e-01 7.419491e-01 3.229395e-01 4.577062e-01 2.169776
1595876287.764000 -987 70 167 7 23 81 -7.313871e-01 -2.568369e-01 -5.769675e-01 2.573252e-01 68 961 -195 -445 -897 -468 -538 -3.289145e-01 7.480990e-01 3.344687e-01 4.693547e-01 2.132094
1595876287.812000 -931 82 188 35 60 0 -7.300293e-01 -2.603716e-01 -5.778101e-01 2.557330e-01 64 1075 -225 -445 -897 -468 -538 -3.289145e-01 7.480990e-01 3.344687e-01 4.693547e-01 2.110936
1595876287.864000 -931 82 188 35 60 0 -7.300293e-01 -2.603716e-01 -5.778101e-01 2.557330e-01 70 1075 -225 -488 -752 -577 -596 -2.657367e-01 7.659003e-01 3.438587e-01 4.738585e-01 2.093992
1595876287.912000 -979 97 176 28 38 -62 -7.276273e-01 -2.597753e-01 -5.805270e-01 2.570286e-01 63 762 -225 -488 -752 -577 -596 -2.657367e-01 7.659003e-01 3.438587e-01 4.738585e-01 2.065502
1595876287.964000 -979 97 176 28 38 -62 -7.276273e-01 -2.597753e-01 -5.805270e-01 2.570286e-01 64 762 -144 -294 -164 -37 196 -2.408434e-01 7.724568e-01 3.476544e-01 4.737524e-01 2.025130
1595876288.012000 -970 93 180 -62 37 5 -7.262565e-01 -2.597653e-01 -5.825189e-01 2.564084e-01 70 959 -162 -294 -164 -37 196 -2.408434e-01 7.724568e-01 3.476544e-01 4.737524e-01 2.004565
1595876288.064000 -970 93 180 -62 37 5 -7.262565e-01 -2.597653e-01 -5.825189e-01 2.564084e-01 68 959 -162 -415 -345 189 934 -2.422534e-01 7.906044e-01 3.099428e-01 4.692478e-01 1.989276
1595876288.112000 -946 90 199 -32 23 13 -7.260000e-01 -2.596389e-01 -5.834855e-01 2.550613e-01 77 801 -154 -415 -345 189 934 -2.422534e-01 7.906044e-01 3.099428e-01 4.692478e-01 1.954232
1595876288.164000 -946 90 199 -32 23 13 -7.260000e-01 -2.596389e-01 -5.834855e-01 2.550613e-01 66 801 -154 -198 -257 24 430 -2.517091e-01 7.970586e-01 2.686769e-01 4.786990e-01 1.925483
1595876288.212000 -957 95 170 -37 -2 4 -7.266219e-01 -2.587885e-01 -5.834337e-01 2.542719e-01 76 878 -209 -198 -257 24 430 -2.517091e-01 7.970586e-01 2.686769e-01 4.786990e-01 1.897708
1595876288.264000 -957 95 170 -37 -2 4 -7.266219e-01 -2.587885e-01 -5.834337e-01 2.542719e-01 68 878 -209 -310 -316 -140 -245 -2.343697e-01 8.067446e-01 2.561588e-01 4.781387e-01 1.880823
1595876288.312000 -964 87 169 -20 -17 34 -7.273374e-01 -2.576228e-01 -5.839084e-01 2.523129e-01 72 904 -166 -310 -316 -140 -245 -2.343697e-01 8.067446e-01 2.561588e-01 4.781387e-01 1.841576
1595876288.364000 -964 87 169 -20 -17 34 -7.273374e-01 -2.576228e-01 -5.839084e-01 2.523129e-01 68 904 -166 -352 17 -222 -598 -2.139271e-01 8.039510e-01 2.767320e-01 4.809546e-01 1.810420
1595876288.412000 -951 72 174 21 -19 62 -7.283276e-01 -2.594587e-01 -5.826987e-01 2.503645e-01 68 908 -195 -352 17 -222 -598 -2.139271e-01 8.039510e-01 2.767320e-01 4.809546e-01 1.786292
1595876288.464000 -951 72 174 21 -19 62 -7.283276e-01 -2.594587e-01 -5.826987e-01 2.503645e-01 68 908 -195 -369 -280 -179 -384 -2.026943e-01 8.036362e-01 2.869824e-01 4.803385e-01 1.748670
1595876288.512000 -961 72 182 7 14 -26 -7.282838e-01 -2.600142e-01 -5.825294e-01 2.503094e-01 68 1014 -204 -369 -280 -179 -384 -2.026943e-01 8.036362e-01 2.869824e-01 4.803385e-01 1.716825
1595876288.564000 -961 72 182 7 14 -26 -7.282838e-01 -2.600142e-01 -5.825294e-01 2.503094e-01 68 1014 -204 -476 -446 -166 -124 -1.853072e-01 8.042187e-01 2.883371e-01 4.855464e-01 1.680915
1595876288.612000 -947 84 191 -17 19 -59 -7.272474e-01 -2.583056e-01 -5.840563e-01 2.515306e-01 67 999 -204 -476 -446 -166 -124 -1.853072e-01 8.042187e-01 2.883371e-01 4.855464e-01 1.625840
1595876288.664000 -947 84 191 -17 19 -59 -7.272474e-01 -2.583056e-01 -5.840563e-01 2.515306e-01 77 999 -254 -392 -229 -107 -8 -1.636926e-01 8.093688e-01 2.786191e-01 4.904063e-01 1.567129
1595876288.712000 -956 100 195 -24 12 -38 -7.266608e-01 -2.560951e-01 -5.853690e-01 2.524331e-01 68 833 -195 -392 -229 -107 -8 -1.636926e-01 8.093688e-01 2.786191e-01 4.904063e-01 1.522875
1595876288.764000 -956 100 195 -24 12 -38 -7.266608e-01 -2.560951e-01 -5.853690e-01 2.524331e-01 67 833 -195 -350 510 192 485 -1.808437e-01 8.083953e-01 2.737985e-01 4.886992e-01 1.458912
1595876288.812000 -956 86 185 -30 -18 30 -7.278466e-01 -2.549447e-01 -5.850239e-01 2.509774e-01 69 984 -213 -350 510 192 485 -1.808437e-01 8.083953e-01 2.737985e-01 4.886992e-01 1.410306
1595876288.864000 -956 86 185 -30 -18 30 -7.278466e-01 -2.549447e-01 -5.850239e-01 2.509774e-01 63 984 -213 -516 1015 664 538 -2.354159e-01 7.989614e-01 2.660560e-01 4.852363e-01 1.349046
1595876288.912000 -951 73 186 -17 -23 70 -7.296108e-01 -2.561023e-01 -5.831271e-01 2.490833e-01 63 772 -185 -516 1015 664 538 -2.354159e-01 7.989614e-01 2.660560e-01 4.852363e-01 1.293068
1595876288.964000 -951 73 186 -17 -23 70 -7.296108e-01 -2.561023e-01 -5.831271e-01 2.490833e-01 66 772 -185 -367 1159 370 340 -3.025522e-01 7.719139e-01 2.699593e-01 4.896255e-01 1.225493
1595876289.012000 -947 62 180 -24 -3 4 -7.310208e-01 -2.562266e-01 -5.818503e-01 2.478037e-01 65 775 -178 -367 1159 370 340 -3.025522e-01 7.719139e-01 2.699593e-01 4.896255e-01 1.179316
1595876289.064000 -947 62 180 -24 -3 4 -7.310208e-01 -2.562266e-01 -5.818503e-01 2.478037e-01 65 775 -178 -382 736 90 302 -3.491808e-01 7.589082e-01 2.822255e-01 4.716778e-01 1.151638
1595876289.112000 -945 74 185 -19 9 -42 -7.307150e-01 -2.548225e-01 -5.824602e-01 2.487190e-01 64 795 -178 -382 736 90 302 -3.491808e-01 7.589082e-01 2.822255e-01 4.716778e-01 1.109489
1595876289.164000 -945 74 185 -19 9 -42 -7.307150e-01 -2.548225e-01 -5.824602e-01 2.487190e-01 65 795 -169 -384 130 24 124 -3.569317e-01 7.595175e-01 2.944320e-01 4.572119e-01 1.062137
1595876289.212000 -959 86 176 21 5 -24 -7.298391e-01 -2.544488e-01 -5.829924e-01 2.504206e-01 63 869 -190 -384 130 24 124 -3.569317e-01 7.595175e-01 2.944320e-01 4.572119e-01 1.030397
1595876289.264000 -959 86 176 21 5 -24 -7.298391e-01 -2.544488e-01 -5.829924e-01 2.504206e-01 62 869 -190 -395 -374 -191 -155 -3.453311e-01 7.669548e-01 2.952221e-01 4.531784e-01 1.009901
1595876289.312000 -945 90 185 54 6 24 -7.293018e-01 -2.565892e-01 -5.823306e-01 2.513403e-01 61 1042 -222 -395 -374 -191 -155 -3.453311e-01 7.669548e-01 2.952221e-01 4.531784e-01 0.985089
1595876289.364000 -945 90 185 54 6 24 -7.293018e-01 -2.565892e-01 -5.823306e-01 2.513403e-01 63 1042 -222 -436 -529 -716 -852 -3.037730e-01 7.806424e-01 3.146984e-01 4.464127e-01 0.952645
1595876289.412000 -949 86 176 45 12 45 -7.290582e-01 -2.595191e-01 -5.814155e-01 2.511573e-01 62 942 -197 -436 -529 -716 -852 -3.037730e-01 7.806424e-01 3.146984e-01 4.464127e-01 0.932377
1595876289.464000 -949 86 176 45 12 45 -7.290582e-01 -2.595191e-01 -5.814155e-01 2.511573e-01 61 942 -197 -377 -169 -454 -1135 -2.503020e-01 7.829490e-01 3.643142e-01 4.377385e-01 0.904289
1595876289.512000 -962 76 177 48 9 61 -7.288844e-01 -2.632455e-01 -5.803243e-01 2.503060e-01 62 803 -133 -377 -169 -454 -1135 -2.503020e-01 7.829490e-01 3.643142e-01 4.377385e-01 0.881234
1595876289.564000 -962 76 177 48 9 61 -7.288844e-01 -2.632455e-01 -5.803243e-01 2.503060e-01 61 803 -133 -389 -430 46 55 -2.256535e-01 7.764507e-01 3.847768e-01 4.451423e-01 0.852619
1595876289.612000 -957 76 177 -4 47 -26 -7.279054e-01 -2.655640e-01 -5.804444e-01 2.504273e-01 61 996 -133 -389 -430 46 55 -2.256535e-01 7.764507e-01 3.847768e-01 4.451423e-01 0.836188
1595876289.664000 -957 76 177 -4 47 -26 -7.279054e-01 -2.655640e-01 -5.804444e-01 2.504273e-01 61 996 -133 -389 -430 46 55 -2.256535e-01 7.764507e-01 3.847768e-01 4.451423e-01 0.792606
1595876289.712000 -964 104 178 13 36 -61 -7.254274e-01 -2.646574e-01 -5.832106e-01 2.521448e-01 67 756 -179 -500 -676 708 1139 -2.260193e-01 7.881073e-01 3.373504e-01 4.625980e-01 0.769459
1595876289.764000 -964 104 178 13 36 -61 -7.254274e-01 -2.646574e-01 -5.832106e-01 2.521448e-01 64 756 -176 -232 -357 27 911 -2.400518e-01 7.996844e-01 2.704474e-01 4.793101e-01 0.742567
1595876289.812000 -935 104 165 -6 55 -66 -7.234420e-01 -2.631198e-01 -5.860533e-01 2.528660e-01 66 850 -199 -232 -357 27 911 -2.400518e-01 7.996844e-01 2.704474e-01 4.793101e-01 0.713068
1595876289.864000 -935 104 165 -6 55 -66 -7.234420e-01 -2.631198e-01 -5.860533e-01 2.528660e-01 62 850 -199 -308 -140 -121 -274 -2.388879e-01 8.118161e-01 2.607382e-01 4.646535e-01 0.673676
1595876289.912000 -986 111 155 61 48 -16 -7.205322e-01 -2.644698e-01 -5.883888e-01 2.543378e-01 62 946 -214 -308 -140 -121 -274 -2.388879e-01 8.118161e-01 2.607382e-01 4.646535e-01 0.654418
1595876289.964000 -986 111 155 61 48 -16 -7.205322e-01 -2.644698e-01 -5.883888e-01 2.543378e-01 67 946 -214 -298 129 -719 -1032 -2.170994e-01 8.080346e-01 2.995569e-01 4.584905e-01 0.616747
1595876290.012000 -965 104 143 153 -53 256 -7.203874e-01 -2.761190e-01 -5.834875e-01 2.536584e-01 63 1034 -214 -298 129 -719 -1032 -2.170994e-01 8.080346e-01 2.995569e-01 4.584905e-01 0.597077
1595876290.064000 -965 104 143 153 -53 256 -7.203874e-01 -2.761190e-01 -5.834875e-01 2.536584e-01 61 1034 -213 -489 174 -309 -1009 -1.927464e-01 7.985122e-01 3.613233e-01 4.412172e-01 0.536535
1595876290.112000 -931 74 147 92 -58 200 -7.238388e-01 -2.863860e-01 -5.763732e-01 2.486651e-01 61 1000 -213 -489 174 -309 -1009 -1.927464e-01 7.985122e-01 3.613233e-01 4.412172e-01 0.511327
1595876290.164000 -931 74 147 92 -58 200 -7.238388e-01 -2.863860e-01 -5.763732e-01 2.486651e-01 62 1000 -207 -503 472 433 -14 -1.967202e-01 7.850497e-01 3.862381e-01 4.425136e-01 0.459080
1595876290.212000 -939 74 129 71 30 -22 -7.217450e-01 -2.888811e-01 -5.767246e-01 2.510391e-01 61 729 -172 -503 472 433 -14 -1.967202e-01 7.850497e-01 3.862381e-01 4.425136e-01 0.425527
1595876290.264000 -939 74 129 71 30 -22 -7.217450e-01 -2.888811e-01 -5.767246e-01 2.510391e-01 63 729 -172 -365 950 815 873 -2.534808e-01 7.716730e-01 3.751858e-01 4.466585e-01 0.378384
1595876290.312000 -982 124 176 10 192 -328 -7.130043e-01 -2.853970e-01 -5.858085e-01 2.588470e-01 65 1004 -217 -365 950 815 873 -2.534808e-01 7.716730e-01 3.751858e-01 4.466585e-01 0.342495
1595876290.364000 -982 124 176 10 192 -328 -7.130043e-01 -2.853970e-01 -5.858085e-01 2.588470e-01 64 1004 -217 -365 950 815 873 -2.534808e-01 7.716730e-01 3.751858e-01 4.466585e-01 0.323334
1595876290.412000 -978 136 180 66 -15 -23 -7.085930e-01 -2.843527e-01 -5.889073e-01 2.650052e-01 66 742 -217 -602 1053 310 574 -3.223901e-01 7.638608e-01 3.605374e-01 4.273104e-01 0.282925
1595876290.464000 -978 136 180 66 -15 -23 -7.085930e-01 -2.843527e-01 -5.889073e-01 2.650052e-01 72 742 -162 -401 911 536 70 -3.770073e-01 7.328967e-01 3.609553e-01 4.363934e-01 0.261774
1595876290.512000 -946 122 174 -49 -58 29 -7.122042e-01 -2.868592e-01 -5.836669e-01 2.642156e-01 84 907 -225 -493 628 -72 76 -4.099171e-01 7.189419e-01 3.754319e-01 4.173025e-01 0.246383
1595876290.612000 -958 120 148 -21 -118 83 -7.167807e-01 -2.864315e-01 -5.790275e-01 2.625063e-01 68 877 -225 -493 628 -72 76 -4.099171e-01 7.189419e-01 3.754319e-01 4.173025e-01 0.215854
1595876290.664000 -958 120 148 -21 -118 83 -7.167807e-01 -2.864315e-01 -5.790275e-01 2.625063e-01 68 877 -165 -461 711 37 18 -4.400005e-01 6.979339e-01 3.955060e-01 4.035627e-01 0.212512
1595876290.712000 -915 94 142 -52 -36 68 -7.208762e-01 -2.860678e-01 -5.759807e-01 2.583582e-01 69 821 -162 -461 711 37 18 -4.400005e-01 6.979339e-01 3.955060e-01 4.035627e-01 0.213434
1595876290.764000 -915 94 142 -52 -36 68 -7.208762e-01 -2.860678e-01 -5.759807e-01 2.583582e-01 69 821 -162 -331 163 -205 201 -4.611895e-01 6.891597e-01 4.030831e-01 3.871526e-01 0.218859
1595876290.812000 -916 97 176 -168 129 -139 -7.193569e-01 -2.802111e-01 -5.818454e-01 2.558581e-01 64 898 -162 -331 163 -205 201 -4.611895e-01 6.891597e-01 4.030831e-01 3.871526e-01 0.231974
1595876290.864000 -916 97 176 -168 129 -139 -7.193569e-01 -2.802111e-01 -5.818454e-01 2.558581e-01 61 898 -178 -391 31 -312 -302 -4.589268e-01 6.898856e-01 4.215120e-01 3.684720e-01 0.250435
1595876290.912000 -1013 95 152 -155 21 54 -7.189269e-01 -2.771582e-01 -5.853221e-01 2.524392e-01 60 879 -178 -391 31 -312 -302 -4.589268e-01 6.898856e-01 4.215120e-01 3.684720e-01 0.277694
1595876290.964000 -1013 95 152 -155 21 54 -7.189269e-01 -2.771582e-01 -5.853221e-01 2.524392e-01 58 879 -163 -400 -503 -116 -311 -4.293949e-01 6.888019e-01 4.467904e-01 3.762317e-01 0.305418
1595876291.012000 -958 87 161 -57 -46 68 -7.215062e-01 -2.760047e-01 -5.847246e-01 2.476840e-01 58 858 -163 -400 -503 -116 -311 -4.293949e-01 6.888019e-01 4.467904e-01 3.762317e-01 0.343172
1595876291.064000 -958 87 161 -57 -46 68 -7.215062e-01 -2.760047e-01 -5.847246e-01 2.476840e-01 60 858 -184 -401 -794 -86 -178 -3.941689e-01 6.992867e-01 4.495894e-01 3.917886e-01 0.381503
1595876291.112000 -939 103 159 89 -53 76 -7.234096e-01 -2.780232e-01 -5.817429e-01 2.468944e-01 61 930 -184 -401 -794 -86 -178 -3.941689e-01 6.992867e-01 4.495894e-01 3.917886e-01 0.418210
1595876291.164000 -939 103 159 89 -53 76 -7.234096e-01 -2.780232e-01 -5.817429e-01 2.468944e-01 60 930 -199 -497 -1093 37 -39 -3.577877e-01 7.139884e-01 4.387202e-01 4.119868e-01 0.466138
1595876291.212000 -945 99 149 75 -8 30 -7.238296e-01 -2.826592e-01 -5.787463e-01 2.474412e-01 64 856 -199 -497 -1093 37 -39 -3.577877e-01 7.139884e-01 4.387202e-01 4.119868e-01 0.511625
1595876291.264000 -945 99 149 75 -8 30 -7.238296e-01 -2.826592e-01 -5.787463e-01 2.474412e-01 61 856 -204 -384 -1265 78 135 -3.181139e-01 7.321746e-01 4.087507e-01 4.423199e-01 0.571365
1595876291.312000 -927 96 175 -23 89 -90 -7.209478e-01 -2.834475e-01 -5.809331e-01 2.498171e-01 63 1008 -204 -384 -1265 78 135 -3.181139e-01 7.321746e-01 4.087507e-01 4.423199e-01 0.608753
1595876291.364000 -927 96 175 -23 89 -90 -7.209478e-01 -2.834475e-01 -5.809331e-01 2.498171e-01 65 1008 -256 -344 -870 -632 -435 -2.659870e-01 7.548709e-01 3.955016e-01 4.505544e-01 0.650215
1595876291.412000 -993 98 193 110 29 -146 -7.170435e-01 -2.812510e-01 -5.847798e-01 2.545175e-01 62 1107 -256 -344 -870 -632 -435 -2.659870e-01 7.548709e-01 3.955016e-01 4.505544e-01 0.692275
1595876291.464000 -993 98 193 110 29 -146 -7.170435e-01 -2.812510e-01 -5.847798e-01 2.545175e-01 63 1107 -265 -363 -123 -975 -1271 -2.070916e-01 7.575659e-01 4.343248e-01 4.410997e-01 0.713568
1595876291.512000 -933 122 164 79 -76 0 -7.146724e-01 -2.858934e-01 -5.821629e-01 2.619061e-01 66 952 -186 -363 -123 -975 -1271 -2.070916e-01 7.575659e-01 4.343248e-01 4.410997e-01 0.739871
1595876291.564000 -933 122 164 79 -76 0 -7.146724e-01 -2.858934e-01 -5.821629e-01 2.619061e-01 63 952 -186 -283 451 -258 -778 -1.846276e-01 7.389378e-01 4.877221e-01 4.266272e-01 0.749958
1595876291.612000 -970 94 152 -118 16 -162 -7.155781e-01 -2.807014e-01 -5.831925e-01 2.627570e-01 63 871 -208 -283 451 -258 -778 -1.846276e-01 7.389378e-01 4.877221e-01 4.266272e-01 0.754988
1595876291.664000 -970 94 152 -118 16 -162 -7.155781e-01 -2.807014e-01 -5.831925e-01 2.627570e-01 62 871 -208 -292 109 699 263 -1.948881e-01 7.262067e-01 4.972606e-01 4.328676e-01 0.756309
1595876291.712000 -939 107 150 -57 -2 -60 -7.141787e-01 -2.760645e-01 -5.857596e-01 2.657494e-01 61 942 -208 -292 109 699 263 -1.948881e-01 7.262067e-01 4.972606e-01 4.328676e-01 0.751795
1595876291.764000 -939 107 150 -57 -2 -60 -7.141787e-01 -2.760645e-01 -5.857596e-01 2.657494e-01 58 942 -220 -420 765 964 816 -2.519545e-01 7.179604e-01 4.714991e-01 4.458032e-01 0.748197
1595876291.812000 -959 110 139 -117 22 -69 -7.148307e-01 -2.734325e-01 -5.867813e-01 2.644605e-01 58 958 -186 -420 765 964 816 -2.519545e-01 7.179604e-01 4.714991e-01 4.458032e-01 0.744009
1595876291.864000 -959 110 139 -117 22 -69 -7.148307e-01 -2.734325e-01 -5.867813e-01 2.644605e-01 58 958 -186 -435 1420 754 989 -3.407080e-01 6.999102e-01 4.499031e-01 4.377567e-01 0.744432
1595876291.912000 -975 107 156 34 -13 54 -7.146995e-01 -2.693398e-01 -5.892151e-01 2.636026e-01 57 932 -186 -435 1420 754 989 -3.407080e-01 6.999102e-01 4.499031e-01 4.377567e-01 0.749590
1595876291.964000 -975 107 156 34 -13 54 -7.146995e-01 -2.693398e-01 -5.892151e-01 2.636026e-01 56 932 -157 -467 1396 391 1018 -4.293333e-01 6.812935e-01 4.341552e-01 4.037589e-01 0.763634
1595876292.012000 -935 73 179 139 -137 253 -7.185638e-01 -2.766101e-01 -5.825170e-01 2.604359e-01 56 893 -157 -467 1396 391 1018 -4.293333e-01 6.812935e-01 4.341552e-01 4.037589e-01 0.798342
1595876292.064000 -935 73 179 139 -137 253 -7.185638e-01 -2.766101e-01 -5.825170e-01 2.604359e-01 58 893 -121 -392 1177 340 765 -4.985379e-01 6.621741e-01 4.238305e-01 3.651754e-01 0.819110
1595876292.164000 -979 70 130 260 -180 193 -7.234433e-01 -2.861913e-01 -5.718333e-01 2.602516e-01 55 763 -62 -262 514 128 300 -5.446934e-01 6.436342e-01 4.187132e-01 3.372289e-01 0.924181
1595876292.212000 -888 127 164 135 105 -31 -7.205791e-01 -2.985221e-01 -5.662216e-01 2.665398e-01 60 1025 -117 -262 514 128 300 -5.446934e-01 6.436342e-01 4.187132e-01 3.372289e-01 0.959816
1595876292.264000 -888 127 164 135 105 -31 -7.205791e-01 -2.985221e-01 -5.662216e-01 2.665398e-01 62 1025 -117 -480 -1356 -649 -533 -5.237987e-01 6.573424e-01 4.227865e-01 3.388029e-01 0.988204
1595876292.312000 -954 116 172 91 108 -186 -7.139450e-01 -2.967599e-01 -5.735609e-01 2.706363e-01 60 926 -188 -480 -1356 -649 -533 -5.237987e-01 6.573424e-01 4.227865e-01 3.388029e-01 1.097176
1595876292.364000 -954 116 172 91 108 -186 -7.139450e-01 -2.967599e-01 -5.735609e-01 2.706363e-01 65 926 -188 -480 -1356 -649 -533 -5.237987e-01 6.573424e-01 4.227865e-01 3.388029e-01 1.189684
1595876292.412000 -1010 119 136 -33 61 -166 -7.085440e-01 -2.919868e-01 -5.798842e-01 2.764841e-01 65 926 -188 -480 -1356 -649 -533 -5.237987e-01 6.573424e-01 4.227865e-01 3.388029e-01 1.269694
1595876292.464000 -1010 119 136 -33 61 -166 -7.085440e-01 -2.919868e-01 -5.798842e-01 2.764841e-01 70 941 -258 -483 -2778 -455 -930 -2.558570e-01 7.351616e-01 4.374959e-01 4.501911e-01 1.349229
1595876292.512000 -961 108 154 -90 -1 -37 -7.066703e-01 -2.902243e-01 -5.824628e-01 2.777120e-01 74 1015 -299 -483 -2778 -455 -930 -2.558570e-01 7.351616e-01 4.374959e-01 4.501911e-01 1.408424
1595876292.564000 -961 108 154 -90 -1 -37 -7.066703e-01 -2.902243e-01 -5.824628e-01 2.777120e-01 79 1015 -299 -593 -1560 244 -363 -1.544773e-01 7.487054e-01 4.116751e-01 4.960852e-01 1.483418
1595876292.612000 -1030 85 150 -90 -102 -168 -7.090468e-01 -2.802740e-01 -5.838634e-01 2.789312e-01 76 759 -233 -593 -1560 244 -363 -1.544773e-01 7.487054e-01 4.116751e-01 4.960852e-01 1.546680
1595876292.664000 -1030 85 150 -90 -102 -168 -7.090468e-01 -2.802740e-01 -5.838634e-01 2.789312e-01 79 759 -233 -403 -1616 513 601 -1.054092e-01 7.492778e-01 3.601734e-01 5.456618e-01 1.599217
1595876292.712000 -941 56 199 -33 -164 -30 -7.131236e-01 -2.720294e-01 -5.815949e-01 2.814287e-01 79 898 -328 -417 -966 -314 1010 -7.507472e-02 7.730865e-01 2.789362e-01 5.647084e-01 1.624266
1595876292.764000 -941 56 199 -33 -164 -30 -7.131236e-01 -2.720294e-01 -5.815949e-01 2.814287e-01 76 898 -328 -417 -966 -314 1010 -7.507472e-02 7.730865e-01 2.789362e-01 5.647084e-01 1.663005
1595876292.812000 -925 51 199 50 -150 -25 -7.176356e-01 -2.685488e-01 -5.755489e-01 2.856993e-01 73 975 -330 -417 -966 -314 1010 -7.507472e-02 7.730865e-01 2.789362e-01 5.647084e-01 1.691908
1595876292.864000 -925 51 199 50 -150 -25 -7.176356e-01 -2.685488e-01 -5.755489e-01 2.856993e-01 68 975 -330 -306 1403 -274 116 -9.667889e-02 7.897884e-01 2.659890e-01 5.441850e-01 1.702043
1595876292.912000 -909 47 181 -17 -74 -24 -7.207871e-01 -2.677087e-01 -5.708190e-01 2.880341e-01 63 1148 -330 -306 1403 -274 116 -9.667889e-02 7.897884e-01 2.659890e-01 5.441850e-01 1.707862
1595876292.964000 -909 47 181 -17 -74 -24 -7.207871e-01 -2.677087e-01 -5.708190e-01 2.880341e-01 62 1148 -207 -445 3356 -622 -700 -1.898186e-01 7.780123e-01 3.595568e-01 4.789411e-01 1.715372
1595876293.012000 -933 52 185 -79 16 13 -7.209572e-01 -2.681922e-01 -5.705645e-01 2.876627e-01 63 1015 -207 -445 3356 -622 -700 -1.898186e-01 7.780123e-01 3.595568e-01 4.789411e-01 1.724440
1595876293.064000 -933 52 185 -79 16 13 -7.209572e-01 -2.681922e-01 -5.705645e-01 2.876627e-01 64 1015 -31 -427 1733 470 -436 -2.839363e-01 7.275410e-01 4.506848e-01 4.323742e-01 1.734512
1595876293.112000 -953 34 210 -16 26 62 -7.207724e-01 -2.694123e-01 -5.716008e-01 2.849154e-01 64 725 -111 -427 1733 470 -436 -2.839363e-01 7.275410e-01 4.506848e-01 4.323742e-01 1.746029
1595876293.164000 -953 34 210 -16 26 62 -7.207724e-01 -2.694123e-01 -5.716008e-01 2.849154e-01 64 725 -111 -208 152 679 505 -3.261744e-01 7.078913e-01 4.450108e-01 4.409825e-01 1.756195
1595876293.212000 -946 44 209 118 -29 60 -7.210712e-01 -2.734382e-01 -5.687270e-01 2.860725e-01 62 847 -111 -208 152 679 505 -3.261744e-01 7.078913e-01 4.450108e-01 4.409825e-01 1.769585
