time_epoch_braclet acc_x acc_y acc_z gyro_x gyro_y gyro_z quat_w quat_x quat_y quat_z rssi-inCollision acc_x-inCollision acc_y-inCollision acc_z-inCollision gyro_x-inCollision gyro_y-inCollision gyro_z-inCollision quat_w-inCollision quat_x-inCollision quat_y-inCollision quat_z-inCollision bracelets-distance
1595876577.913000 799 -148 -448 1035 468 513 -3.908812e-01 7.574697e-01 2.893766e-01 4.355603e-01 62 -955 36 252 -49 10 51 -7.044119e-01 -3.104271e-01 -5.193519e-01 3.710964e-01 0.983056
1595876577.968000 926 -174 -448 1035 468 513 -3.908812e-01 7.574697e-01 2.893766e-01 4.355603e-01 61 -955 36 252 -49 10 51 -7.044119e-01 -3.104271e-01 -5.193519e-01 3.710964e-01 0.995604
1595876578.013000 926 -174 -528 438 347 136 -4.284039e-01 7.427947e-01 2.835681e-01 4.293195e-01 63 -944 34 263 -16 12 28 -7.051789e-01 -3.101103e-01 -5.202480e-01 3.686412e-01 1.028677
1595876578.068000 761 -169 -528 438 347 136 -4.284039e-01 7.427947e-01 2.835681e-01 4.293195e-01 65 -944 34 263 -16 12 28 -7.051789e-01 -3.101103e-01 -5.202480e-01 3.686412e-01 1.062232
1595876578.113000 761 -169 -364 -29 -353 -198 -4.324351e-01 7.365129e-01 2.860114e-01 4.344492e-01 68 -951 35 261 0 8 1 -7.052075e-01 -3.093294e-01 -5.208794e-01 3.683510e-01 1.090036
1595876578.168000 792 -164 -364 -29 -353 -198 -4.324351e-01 7.365129e-01 2.860114e-01 4.344492e-01 62 -951 35 261 0 8 1 -7.052075e-01 -3.093294e-01 -5.208794e-01 3.683510e-01 1.141594
1595876578.213000 792 -164 -378 -426 -230 -218 -3.930008e-01 7.490758e-01 3.101160e-01 4.338939e-01 70 -958 23 274 37 -16 -22 -7.050099e-01 -3.084686e-01 -5.206246e-01 3.698083e-01 1.188973
1595876578.268000 880 -164 -378 -426 -230 -218 -3.930008e-01 7.490758e-01 3.101160e-01 4.338939e-01 72 -958 23 274 37 -16 -22 -7.050099e-01 -3.084686e-01 -5.206246e-01 3.698083e-01 1.253645
1595876578.313000 880 -164 -451 -1518 84 162 -3.501630e-01 7.738744e-01 2.897985e-01 4.410455e-01 68 -947 28 275 11 -39 -72 -7.047968e-01 -3.068341e-01 -5.194268e-01 3.732426e-01 1.294648
1595876578.413000 838 -254 -460 -1777 329 99 -2.792357e-01 8.030391e-01 2.369994e-01 4.700925e-01 74 -946 30 286 30 -54 -77 -7.039702e-01 -3.041952e-01 -5.191582e-01 3.773143e-01 1.399103
1595876578.513000 950 -255 -562 -914 -56 75 -2.261350e-01 8.180534e-01 1.949461e-01 4.915767e-01 75 -940 28 279 30 -84 -45 -7.045680e-01 -3.021147e-01 -5.167076e-01 3.812138e-01 1.544741
1595876578.568000 781 -212 -402 -914 -56 75 -2.261350e-01 8.180534e-01 1.949461e-01 4.915767e-01 77 -940 28 279 30 -84 -45 -7.045680e-01 -3.021147e-01 -5.167076e-01 3.812138e-01 1.594155
1595876578.613000 781 -212 -402 -416 -228 -377 -1.954954e-01 8.207997e-01 1.832883e-01 5.044549e-01 73 -990 32 280 0 -82 -68 -7.050254e-01 -3.002965e-01 -5.147765e-01 3.844039e-01 1.654897
1595876578.668000 1049 -244 -472 -416 -228 -377 -1.954954e-01 8.207997e-01 1.832883e-01 5.044549e-01 71 -990 32 280 0 -82 -68 -7.050254e-01 -3.002965e-01 -5.147765e-01 3.844039e-01 1.720550
1595876578.713000 1049 -244 -472 -391 -724 -949 -1.514220e-01 8.385887e-01 2.069617e-01 4.806322e-01 83 -903 40 271 -28 -118 -29 -7.062237e-01 -2.982118e-01 -5.120137e-01 3.875045e-01 1.774480
1595876578.768000 932 -217 -354 -391 -724 -949 -1.514220e-01 8.385887e-01 2.069617e-01 4.806322e-01 76 -903 40 271 -28 -118 -29 -7.062237e-01 -2.982118e-01 -5.120137e-01 3.875045e-01 1.816197
1595876578.813000 932 -217 -354 -296 -387 -1052 -9.948866e-02 8.462639e-01 2.515293e-01 4.589906e-01 73 -920 34 263 4 -12 46 -7.079458e-01 -2.969966e-01 -5.100090e-01 3.879389e-01 1.868018
1595876578.868000 847 -204 -364 -296 -387 -1052 -9.948866e-02 8.462639e-01 2.515293e-01 4.589906e-01 74 -920 34 263 4 -12 46 -7.079458e-01 -2.969966e-01 -5.100090e-01 3.879389e-01 1.910265
1595876578.968000 890 -264 -358 -467 -194 -53 -6.445352e-02 8.510794e-01 2.628800e-01 4.498929e-01 77 -905 15 276 -12 4 27 -7.091696e-01 -2.976083e-01 -5.093399e-01 3.861096e-01 1.960679
1595876579.013000 890 -264 -358 333 94 254 -7.354762e-02 8.513213e-01 2.403573e-01 4.605118e-01 76 -926 15 283 -21 69 -61 -7.072026e-01 -2.970532e-01 -5.128089e-01 3.855527e-01 1.978693
1595876579.068000 890 -216 -424 333 94 254 -7.354762e-02 8.513213e-01 2.403573e-01 4.605118e-01 74 -926 15 283 -21 69 -61 -7.072026e-01 -2.970532e-01 -5.128089e-01 3.855527e-01 1.989925
1595876579.113000 890 -216 -424 1259 365 306 -1.237170e-01 8.436805e-01 2.510351e-01 4.581253e-01 79 -947 18 293 -20 51 0 -7.048454e-01 -2.974291e-01 -5.161827e-01 3.850770e-01 1.991026
1595876579.168000 976 -195 -576 1474 427 655 -2.065996e-01 8.270696e-01 2.582342e-01 4.545190e-01 0 0 0 0 0 0 0 0 0 0 0 1.988619
1595876579.213000 976 -195 -576 1474 427 655 -2.065996e-01 8.270696e-01 2.582342e-01 4.545190e-01 74 -944 15 294 -10 25 5 -7.044210e-01 -2.982849e-01 -5.170393e-01 3.840410e-01 1.986568
1595876579.268000 868 -163 -494 1474 427 655 -2.065996e-01 8.270696e-01 2.582342e-01 4.545190e-01 84 -944 15 294 -10 25 5 -7.044210e-01 -2.982849e-01 -5.170393e-01 3.840410e-01 1.981373
1595876579.313000 868 -163 -494 1764 680 655 -3.034050e-01 7.965679e-01 2.604364e-01 4.534291e-01 78 -945 18 281 11 -4 6 -7.043165e-01 -2.983275e-01 -5.171294e-01 3.840783e-01 1.979958
1595876579.368000 965 -147 -663 1137 596 481 -3.818941e-01 7.692203e-01 2.565899e-01 4.434171e-01 0 0 0 0 0 0 0 0 0 0 0 1.983388
1595876579.413000 965 -147 -663 1137 596 481 -3.818941e-01 7.692203e-01 2.565899e-01 4.434171e-01 76 -934 16 286 30 2 6 -7.042371e-01 -2.988338e-01 -5.164283e-01 3.847730e-01 1.994860
1595876579.468000 650 -151 -420 1137 596 481 -3.818941e-01 7.692203e-01 2.565899e-01 4.434171e-01 73 -934 16 286 30 2 6 -7.042371e-01 -2.988338e-01 -5.164283e-01 3.847730e-01 2.015253
1595876579.513000 650 -151 -420 -158 734 -46 -4.068046e-01 7.471411e-01 2.429231e-01 4.661315e-01 85 -934 22 285 18 -3 -12 -7.041693e-01 -2.991972e-01 -5.154468e-01 3.859290e-01 2.043744
1595876579.568000 706 -193 -360 -398 -868 -345 -3.866499e-01 7.560272e-01 2.408399e-01 4.700222e-01 0 0 0 0 0 0 0 0 0 0 0 2.081000
1595876579.668000 845 -183 -517 -398 -868 -345 -3.866499e-01 7.560272e-01 2.408399e-01 4.700222e-01 69 -933 29 289 -5 -5 -20 -7.032697e-01 -2.997533e-01 -5.147870e-01 3.880130e-01 2.166373
1595876579.713000 845 -183 -517 -554 -104 -706 -3.454642e-01 7.694207e-01 2.648966e-01 4.674142e-01 67 -933 29 289 -5 -5 -20 -7.032697e-01 -2.997533e-01 -5.147870e-01 3.880130e-01 2.215941
1595876579.768000 877 -181 -493 -554 -104 -706 -3.454642e-01 7.694207e-01 2.648966e-01 4.674142e-01 72 -933 29 289 -5 -5 -20 -7.032697e-01 -2.997533e-01 -5.147870e-01 3.880130e-01 2.247888
1595876579.813000 877 -181 -493 -1216 -297 -24 -2.919900e-01 7.897281e-01 2.595806e-01 4.729580e-01 78 -938 30 288 0 -11 1 -7.032984e-01 -2.996174e-01 -5.147023e-01 3.881782e-01 2.331682
1595876579.868000 890 -212 -457 -1216 -297 -24 -2.919900e-01 7.897281e-01 2.595806e-01 4.729580e-01 74 -938 30 288 0 -11 1 -7.032984e-01 -2.996174e-01 -5.147023e-01 3.881782e-01 2.385314
1595876579.913000 890 -212 -457 -1240 -395 0 -2.344994e-01 8.178181e-01 2.301048e-01 4.724778e-01 73 -936 24 290 -7 -12 6 -7.037914e-01 -2.993143e-01 -5.141565e-01 3.882419e-01 2.426410
1595876579.968000 964 -234 -507 -1240 -395 0 -2.344994e-01 8.178181e-01 2.301048e-01 4.724778e-01 77 -936 24 290 -7 -12 6 -7.037914e-01 -2.993143e-01 -5.141565e-01 3.882419e-01 2.494016
1595876580.013000 964 -234 -507 -1090 56 -361 -1.729074e-01 8.345085e-01 2.102598e-01 4.790505e-01 80 -933 17 287 -21 -7 -2 -7.041785e-01 -2.988349e-01 -5.139887e-01 3.881313e-01 2.537170
1595876580.068000 979 -250 -322 -1090 56 -361 -1.729074e-01 8.345085e-01 2.102598e-01 4.790505e-01 72 -933 17 287 -21 -7 -2 -7.041785e-01 -2.988349e-01 -5.139887e-01 3.881313e-01 2.610502
1595876580.113000 979 -250 -322 -393 -875 -550 -1.220722e-01 8.463262e-01 2.083161e-01 4.747996e-01 74 -929 12 293 -15 4 -9 -7.044807e-01 -2.982843e-01 -5.138034e-01 3.882518e-01 2.656040
1595876580.168000 1024 -200 -472 -110 -875 -550 -1.220722e-01 8.463262e-01 2.083161e-01 4.747996e-01 73 -929 12 293 -15 4 -9 -7.044807e-01 -2.982843e-01 -5.138034e-01 3.882518e-01 2.702414
1595876580.213000 1024 -200 -472 -110 -12 -535 -9.655671e-02 8.471600e-01 2.343728e-01 4.669756e-01 69 -936 18 287 -16 -4 -7 -7.046686e-01 -2.976149e-01 -5.135627e-01 3.887427e-01 2.727646
1595876580.268000 851 -209 -286 148 -12 -535 -9.655671e-02 8.471600e-01 2.343728e-01 4.669756e-01 73 -936 18 287 -16 -4 -7 -7.046686e-01 -2.976149e-01 -5.135627e-01 3.887427e-01 2.753982
1595876580.313000 851 -209 -286 148 314 59 -9.283214e-02 8.392734e-01 2.373598e-01 4.802736e-01 74 -932 25 289 9 -13 6 -7.049122e-01 -2.974316e-01 -5.131961e-01 3.889255e-01 2.770118
1595876580.368000 846 -194 -406 564 607 59 -9.283214e-02 8.392734e-01 2.373598e-01 4.802736e-01 72 -932 25 289 9 -13 6 -7.049122e-01 -2.974316e-01 -5.131961e-01 3.889255e-01 2.784457
1595876580.413000 846 -194 -406 564 607 161 -1.168850e-01 8.329047e-01 2.417658e-01 4.838977e-01 71 -932 22 290 1 -7 -3 -7.050620e-01 -2.977227e-01 -5.129278e-01 3.887851e-01 2.793774
1595876580.468000 873 -205 -424 875 607 161 -1.168850e-01 8.329047e-01 2.417658e-01 4.838977e-01 72 -932 22 290 1 -7 -3 -7.050620e-01 -2.977227e-01 -5.129278e-01 3.887851e-01 2.796415
1595876580.513000 873 -205 -424 875 277 341 -1.790184e-01 8.212383e-01 2.302275e-01 4.904236e-01 72 -933 22 290 -10 -1 1 -7.050823e-01 -2.976092e-01 -5.130035e-01 3.887352e-01 2.795953
1595876580.568000 835 -207 -426 1496 -52 341 -1.790184e-01 8.212383e-01 2.302275e-01 4.904236e-01 80 -933 22 290 -10 -1 1 -7.050823e-01 -2.976092e-01 -5.130035e-01 3.887352e-01 2.790562
1595876580.613000 835 -207 -426 1496 -52 10 -2.414595e-01 8.070827e-01 2.464645e-01 4.791348e-01 75 -935 20 293 -26 19 -13 -7.050828e-01 -2.970601e-01 -5.137363e-01 3.881862e-01 2.783361
1595876580.668000 866 -169 -509 1599 -127 10 -2.414595e-01 8.070827e-01 2.464645e-01 4.791348e-01 75 -935 20 293 -26 19 -13 -7.050828e-01 -2.970601e-01 -5.137363e-01 3.881862e-01 2.775795
1595876580.713000 866 -169 -509 1599 -127 -27 -3.064647e-01 7.837708e-01 2.862616e-01 4.580796e-01 76 -947 14 298 -36 0 -7 -7.051194e-01 -2.954629e-01 -5.151223e-01 3.875014e-01 2.769897
1595876580.768000 780 -151 -434 1457 84 163 -3.064647e-01 7.837708e-01 2.862616e-01 4.580796e-01 73 -947 14 298 -36 0 -7 -7.051194e-01 -2.954629e-01 -5.151223e-01 3.875014e-01 2.764178
1595876580.813000 780 -151 -434 1457 84 163 -3.687743e-01 7.592770e-01 3.212279e-01 4.293211e-01 73 -945 17 291 -35 -38 2 -7.060664e-01 -2.938281e-01 -5.153894e-01 3.866641e-01 2.762994
1595876580.868000 864 -150 -553 1006 -44 163 -3.687743e-01 7.592770e-01 3.212279e-01 4.293211e-01 75 -945 17 291 -35 -38 2 -7.060664e-01 -2.938281e-01 -5.153894e-01 3.866641e-01 2.765168
1595876580.913000 864 -150 -553 1006 -44 196 -4.207827e-01 7.409170e-01 3.384451e-01 3.992980e-01 73 -932 16 294 -32 -43 23 -7.076597e-01 -2.923048e-01 -5.148447e-01 3.856300e-01 2.772543
1595876580.968000 863 -164 -536 -85 93 -356 -4.207827e-01 7.409170e-01 3.384451e-01 3.992980e-01 68 -932 16 294 -32 -43 23 -7.076597e-01 -2.923048e-01 -5.148447e-01 3.856300e-01 2.784655
1595876581.013000 863 -164 -536 -85 93 -356 -4.350531e-01 7.282012e-01 3.538163e-01 3.940380e-01 64 -931 14 282 -13 -18 39 -7.100093e-01 -2.910104e-01 -5.133575e-01 3.842705e-01 2.809831
1595876581.068000 760 -186 -371 -502 -1116 -532 -4.350531e-01 7.282012e-01 3.538163e-01 3.940380e-01 62 -931 14 282 -13 -18 39 -7.100093e-01 -2.910104e-01 -5.133575e-01 3.842705e-01 2.845592
1595876581.113000 760 -186 -371 -502 -1116 -532 -4.000244e-01 7.408448e-01 3.676758e-01 3.948975e-01 65 -931 10 302 -26 -5 0 -7.110729e-01 -2.898614e-01 -5.134373e-01 3.830638e-01 2.875442
1595876581.168000 956 -225 -542 -354 -584 -1437 -3.512326e-01 7.568367e-01 3.756125e-01 4.034218e-01 62 -931 10 302 -26 -5 0 -7.110729e-01 -2.898614e-01 -5.134373e-01 3.830638e-01 2.900307
1595876581.213000 956 -225 -542 -354 -584 -1437 -3.438116e-01 7.436535e-01 4.205939e-01 3.897101e-01 65 -915 27 288 -62 -9 -24 -7.121034e-01 -2.871119e-01 -5.139205e-01 3.825717e-01 2.922812
1595876581.268000 909 -171 -488 -684 -252 -595 -2.952824e-01 7.566184e-01 4.279266e-01 3.965043e-01 64 -915 27 288 -62 -9 -24 -7.121034e-01 -2.871119e-01 -5.139205e-01 3.825717e-01 2.950144
1595876581.313000 909 -171 -488 -684 -252 -595 -2.902224e-01 7.362065e-01 4.580081e-01 4.049685e-01 63 -946 26 292 -10 12 30 -7.117257e-01 -2.861917e-01 -5.158653e-01 3.813448e-01 2.982732
1595876581.368000 882 -238 -451 -616 74 -97 -2.578343e-01 7.433073e-01 4.624256e-01 4.088745e-01 66 -946 26 292 -10 12 30 -7.117257e-01 -2.861917e-01 -5.158653e-01 3.813448e-01 2.996670
1595876581.413000 882 -238 -451 -616 74 -97 -2.553760e-01 7.443992e-01 4.508144e-01 4.212118e-01 66 -931 16 297 -28 1 40 -7.128303e-01 -2.879641e-01 -5.150152e-01 3.790897e-01 3.022247
1595876581.468000 890 -246 -473 10 439 -408 -2.683146e-01 7.416964e-01 4.491775e-01 4.196824e-01 63 -931 16 297 -28 1 40 -7.128303e-01 -2.879641e-01 -5.150152e-01 3.790897e-01 3.030007
1595876581.513000 890 -246 -473 10 439 -408 -2.692880e-01 7.418237e-01 4.360976e-01 4.324355e-01 63 -938 15 285 42 3 52 -7.133192e-01 -2.903448e-01 -5.136728e-01 3.781745e-01 3.033968
1595876581.568000 933 -223 -507 533 466 -252 -2.994656e-01 7.287425e-01 4.372945e-01 4.336223e-01 64 -938 15 285 42 3 52 -7.133192e-01 -2.903448e-01 -5.136728e-01 3.781745e-01 3.032609
1595876581.613000 933 -223 -507 533 466 -252 -2.986369e-01 7.267258e-01 4.380984e-01 4.367557e-01 65 -941 13 287 66 6 24 -7.130241e-01 -2.934617e-01 -5.122152e-01 3.783020e-01 3.027239
1595876581.668000 870 -145 -411 998 443 -252 -2.986369e-01 7.267258e-01 4.380984e-01 4.367557e-01 62 -941 13 287 66 6 24 -7.130241e-01 -2.934617e-01 -5.122152e-01 3.783020e-01 3.020655
1595876581.713000 870 -145 -411 998 443 720 -3.458332e-01 7.080853e-01 4.321389e-01 4.384867e-01 62 -936 11 297 95 31 -20 -7.110273e-01 -2.958342e-01 -5.119738e-01 3.805326e-01 3.012492
1595876581.768000 1018 -144 -397 1191 122 720 -3.458332e-01 7.080853e-01 4.321389e-01 4.384867e-01 69 -936 11 297 95 31 -20 -7.110273e-01 -2.958342e-01 -5.119738e-01 3.805326e-01 2.993449
1595876581.813000 1018 -144 -397 1191 122 1337 -4.157001e-01 7.088446e-01 4.045309e-01 4.013572e-01 74 -938 23 296 112 25 -48 -7.083136e-01 -2.986291e-01 -5.109767e-01 3.847275e-01 2.983169
1595876581.868000 934 -67 -299 1743 372 872 -4.157001e-01 7.088446e-01 4.045309e-01 4.013572e-01 64 -938 23 296 112 25 -48 -7.083136e-01 -2.986291e-01 -5.109767e-01 3.847275e-01 2.966180
1595876581.913000 934 -67 -299 1743 372 872 -5.023905e-01 6.887346e-01 3.848344e-01 3.537669e-01 63 -933 34 300 101 6 -64 -7.049375e-01 -3.015145e-01 -5.099080e-01 3.900589e-01 2.957637
1595876581.968000 823 -1 -207 670 204 -90 -5.023905e-01 6.887346e-01 3.848344e-01 3.537669e-01 64 -933 34 300 101 6 -64 -7.049375e-01 -3.015145e-01 -5.099080e-01 3.900589e-01 2.948114
1595876582.013000 823 -1 -207 670 204 -90 -5.620823e-01 6.528432e-01 3.848332e-01 3.313045e-01 64 -943 45 293 61 19 -83 -7.018157e-01 -3.029139e-01 -5.099620e-01 3.945081e-01 2.935675
1595876582.068000 854 -103 -228 -934 -499 -543 -5.402003e-01 6.598642e-01 4.031008e-01 3.320733e-01 63 -943 45 293 61 19 -83 -7.018157e-01 -3.029139e-01 -5.099620e-01 3.945081e-01 2.928900
1595876582.113000 854 -103 -228 -934 -499 -543 -5.389516e-01 6.583389e-01 4.021690e-01 3.382028e-01 63 -939 40 300 14 -15 -41 -7.000369e-01 -3.037827e-01 -5.099667e-01 3.969867e-01 2.918864
1595876582.168000 877 -175 -331 -1295 -407 -507 -4.798691e-01 6.944437e-01 4.136994e-01 3.410665e-01 65 -939 40 300 14 -15 -41 -7.000369e-01 -3.037827e-01 -5.099667e-01 3.969867e-01 2.911180
1595876582.313000 945 -197 -347 -1289 -552 -399 -4.070384e-01 7.209384e-01 4.090526e-01 3.837233e-01 81 -940 18 300 -1 -3 38 -7.014707e-01 -3.053561e-01 -5.070144e-01 3.970301e-01 2.888085
1595876582.368000 1188 -252 -570 -1287 -903 -529 -3.286254e-01 7.547436e-01 4.177390e-01 3.845278e-01 69 -940 18 300 -1 -3 38 -7.014707e-01 -3.053561e-01 -5.070144e-01 3.970301e-01 2.870442
1595876582.413000 1188 -252 -570 -1287 -903 -529 -3.279426e-01 7.531755e-01 4.168711e-01 3.891000e-01 67 -945 14 299 25 -38 41 -7.026851e-01 -3.068182e-01 -5.044465e-01 3.970265e-01 2.861901
1595876582.468000 947 -259 -354 -289 -56 -27 -2.799901e-01 7.703100e-01 4.188200e-01 3.909192e-01 72 -945 14 299 25 -38 41 -7.026851e-01 -3.068182e-01 -5.044465e-01 3.970265e-01 2.824044
1595876582.513000 947 -259 -354 -289 -56 -27 -2.786840e-01 7.667168e-01 4.169274e-01 4.008143e-01 65 -929 24 299 3 -39 -12 -7.037946e-01 -3.061516e-01 -5.026233e-01 3.978872e-01 2.799888
1595876582.613000 870 -183 -373 489 236 1021 -3.052982e-01 7.731941e-01 3.951420e-01 3.909306e-01 67 -933 29 285 14 -21 2 -7.043576e-01 -3.051809e-01 -5.015954e-01 3.989325e-01 2.705090
1595876582.713000 989 -193 -561 782 1409 1103 -3.731685e-01 7.659903e-01 3.452755e-01 3.934322e-01 70 -908 28 287 1 -21 19 -7.050110e-01 -3.060887e-01 -5.001788e-01 3.988613e-01 2.621349
1595876582.813000 797 -154 -354 728 489 812 -4.431649e-01 7.430839e-01 3.018721e-01 4.003803e-01 65 -916 31 293 -2 30 6 -7.043707e-01 -3.071398e-01 -5.008113e-01 3.983906e-01 2.527388
1595876582.913000 775 -162 -364 377 322 148 -4.577221e-01 7.350777e-01 3.036628e-01 3.974168e-01 61 -948 22 306 -18 41 1 -7.033606e-01 -3.070031e-01 -5.035339e-01 3.968458e-01 2.441312
1595876582.967000 846 -171 -441 -312 73 -166 -4.457795e-01 7.400776e-01 3.057283e-01 4.001200e-01 64 -948 22 306 -18 41 1 -7.033606e-01 -3.070031e-01 -5.035339e-01 3.968458e-01 2.412128
1595876583.013000 846 -171 -441 -312 73 -166 -4.427525e-01 7.326107e-01 3.134790e-01 4.110750e-01 66 -955 18 314 -94 20 -52 -7.032765e-01 -3.050400e-01 -5.057146e-01 3.957342e-01 2.381265
1595876583.113000 896 -165 -415 -501 -316 -122 -4.238352e-01 7.391481e-01 3.109793e-01 4.210886e-01 74 -940 24 299 -7 -61 29 -7.042692e-01 -3.034601e-01 -5.047497e-01 3.964146e-01 2.342495
1595876583.213000 987 -165 -516 -779 -458 -390 -3.862256e-01 7.541408e-01 3.214071e-01 4.228462e-01 71 -911 22 281 51 -89 17 -7.064174e-01 -3.045639e-01 -5.002416e-01 3.974590e-01 2.321502
1595876583.267000 862 -168 -370 -1349 -75 -321 -3.374161e-01 7.696350e-01 3.280105e-01 4.315338e-01 70 -911 22 281 51 -89 17 -7.064174e-01 -3.045639e-01 -5.002416e-01 3.974590e-01 2.316466
1595876583.313000 862 -168 -370 -1349 -75 -321 -3.306201e-01 7.702465e-01 3.145682e-01 4.454857e-01 71 -910 42 289 4 32 -62 -7.052943e-01 -3.048585e-01 -5.001023e-01 3.993982e-01 2.315053
1595876583.413000 896 -211 -447 -1229 -456 -185 -2.661771e-01 7.957236e-01 2.989533e-01 4.545335e-01 67 -948 31 314 55 -11 -23 -7.026408e-01 -3.041400e-01 -5.031768e-01 4.007592e-01 2.310827
1595876583.513000 877 -208 -299 -641 -501 -282 -2.145980e-01 8.127381e-01 2.949197e-01 4.543423e-01 73 -934 28 311 -64 -3 -56 -7.030573e-01 -3.024264e-01 -5.035353e-01 4.008751e-01 2.297433
1595876583.567000 863 -180 -337 -287 -579 -136 -1.845563e-01 8.220981e-01 2.932510e-01 4.517716e-01 70 -934 28 311 -64 -3 -56 -7.030573e-01 -3.024264e-01 -5.035353e-01 4.008751e-01 2.277383
1595876583.613000 863 -180 -337 -287 -579 -136 -1.856122e-01 8.268013e-01 2.988350e-01 4.389139e-01 61 -923 32 301 -88 3 -11 -7.036289e-01 -2.995932e-01 -5.048768e-01 4.003121e-01 2.266331
1595876583.667000 922 -203 -290 121 -213 -412 -1.706569e-01 8.296027e-01 3.132983e-01 4.295110e-01 0 0 0 0 0 0 0 0 0 0 0 2.244504
1595876583.713000 922 -203 -290 121 -213 -412 -1.706569e-01 8.296027e-01 3.132983e-01 4.295110e-01 62 -940 -12 315 48 -25 68 -7.050712e-01 -2.975435e-01 -5.056103e-01 3.983726e-01 2.202122
1595876583.767000 984 -189 -393 121 -213 -412 -1.706569e-01 8.296027e-01 3.132983e-01 4.295110e-01 72 -940 -12 315 48 -25 68 -7.050712e-01 -2.975435e-01 -5.056103e-01 3.983726e-01 2.158627
1595876583.867000 1015 -180 -518 517 -129 -312 -1.897601e-01 8.186725e-01 3.340487e-01 4.268230e-01 65 -906 -14 311 -12 -63 31 -7.073569e-01 -2.986537e-01 -5.017846e-01 3.983270e-01 2.053845
1595876583.913000 1015 -180 -518 740 386 200 -2.195391e-01 8.058311e-01 3.497855e-01 4.243690e-01 69 -902 11 287 10 13 -104 -7.064277e-01 -2.960234e-01 -5.020800e-01 4.015542e-01 1.988370
1595876584.013000 1118 -211 -552 1099 762 426 -2.755783e-01 7.894417e-01 3.488827e-01 4.232248e-01 0 0 0 0 0 0 0 0 0 0 0 1.817779
1595876584.067000 840 -142 -512 1434 1026 958 -3.634004e-01 7.573182e-01 3.350193e-01 4.268154e-01 0 0 0 0 0 0 0 0 0 0 0 1.751486
1595876584.113000 840 -142 -512 1434 1026 958 -3.634004e-01 7.573182e-01 3.350193e-01 4.268154e-01 69 -929 28 324 11 85 -2 -7.006779e-01 -2.976050e-01 -5.073201e-01 4.038664e-01 1.692617
1595876584.213000 944 -197 -578 1191 1519 760 -4.584432e-01 7.164433e-01 3.034111e-01 4.295120e-01 65 -933 17 324 -15 -44 41 -7.014172e-01 -2.980260e-01 -5.071082e-01 4.025366e-01 1.558789
1595876584.267000 684 -197 -578 1191 1519 760 -4.584432e-01 7.164433e-01 3.034111e-01 4.295120e-01 67 -933 17 324 -15 -44 41 -7.014172e-01 -2.980260e-01 -5.071082e-01 4.025366e-01 1.518624
1595876584.313000 684 -164 -344 745 734 830 -5.295485e-01 6.758518e-01 2.727089e-01 4.340882e-01 62 -949 13 307 29 -77 80 -7.034832e-01 -3.002285e-01 -5.044498e-01 4.006302e-01 1.472775
1595876584.367000 688 -260 -259 270 -325 191 -5.624972e-01 6.664395e-01 2.636706e-01 4.122294e-01 0 0 0 0 0 0 0 0 0 0 0 1.434452
1595876584.413000 688 -260 -259 270 -325 191 -5.624972e-01 6.664395e-01 2.636706e-01 4.122294e-01 61 -922 6 298 -39 -25 6 -7.063695e-01 -2.997477e-01 -5.016548e-01 3.994195e-01 1.399378
1595876584.467000 812 -260 -259 270 -325 191 -5.624972e-01 6.664395e-01 2.636706e-01 4.122294e-01 60 -922 6 298 -39 -25 6 -7.063695e-01 -2.997477e-01 -5.016548e-01 3.994195e-01 1.386528
1595876584.513000 812 -270 -261 -259 -464 -453 -5.560890e-01 6.684542e-01 2.883289e-01 4.009993e-01 61 -931 19 319 -86 14 -64 -7.062840e-01 -2.963805e-01 -5.033464e-01 3.999550e-01 1.366393
1595876584.567000 921 -270 -261 -259 -464 -453 -5.560890e-01 6.684542e-01 2.883289e-01 4.009993e-01 64 -931 19 319 -86 14 -64 -7.062840e-01 -2.963805e-01 -5.033464e-01 3.999550e-01 1.356384
1595876584.613000 921 -285 -281 -847 -696 -672 -5.141092e-01 6.881239e-01 3.145814e-01 4.039997e-01 68 -907 32 309 50 -99 115 -7.078234e-01 -2.964472e-01 -5.007925e-01 4.003899e-01 1.343718
1595876584.713000 1124 -287 -469 -771 -736 -1151 -4.458565e-01 7.117835e-01 3.559528e-01 4.097241e-01 65 -900 -2 290 74 -57 77 -7.123014e-01 -2.981400e-01 -4.950284e-01 3.983542e-01 1.330587
1595876584.767000 910 -287 -469 -771 -736 -1151 -4.458565e-01 7.117835e-01 3.559528e-01 4.097241e-01 69 -900 -2 290 74 -57 77 -7.123014e-01 -2.981400e-01 -4.950284e-01 3.983542e-01 1.328143
1595876584.813000 910 -171 -394 -1411 349 -300 -3.855041e-01 7.226065e-01 3.723813e-01 4.365302e-01 73 -925 5 309 -9 53 -105 -7.104606e-01 -2.984667e-01 -4.964679e-01 3.996036e-01 1.326297
1595876584.867000 746 -179 -419 -2172 -13 635 -3.268433e-01 7.555543e-01 3.106080e-01 4.752198e-01 0 0 0 0 0 0 0 0 0 0 0 1.328345
1595876584.913000 746 -179 -419 -2172 -13 635 -3.268433e-01 7.555543e-01 3.106080e-01 4.752198e-01 74 -924 45 317 52 59 -90 -7.045967e-01 -2.993803e-01 -5.005542e-01 4.041787e-01 1.329465
